id,posted_by,text,hashtags,in_reply_to_status_id
385506577001631744,Rihanna,“@lilyallen: @rihanna Just won the world.” As long as I got you lover!!!,[],385499246151344128
385505028288430080,Rihanna,“@VEVO:@RihRobyn We would have loved to get the uncensored video. We'll still take it if they want to send it to us!” I'll have it right 2 U,[],385486029806780416
385471188354756608,Rihanna,“@cbsgirlfriend: @rihanna The video is banned already!! now u know how badass it was! #slay” IN TEN PHUCKING MINUTES BRO?,"[{u'indices': [86, 91], u'text': u'slay'}]",385470235286859776
385470753573191680,Rihanna,RT @Mrs_ToyaC: I had to pull over!!! I wasn't ready for SHE,[],
385470299317485568,Rihanna,RT @ShyRonnie_RN: YALL IM BLOWN THE FUCK AWAY,[],
385470057444556800,Rihanna,Yassssss @ the #NAVY doe!!! Thank you for this love man!!!! I'm so glad you're enjoying it #PourItUpVideo,"[{u'indices': [15, 20], u'text': u'NAVY'}, {u'indices': [91, 105], u'text': u'PourItUpVideo'}]",
385469769321033728,Rihanna,RT @MariamFenty_: @rihanna it's life!!! it was worth the fucking wait!!,[],
385469714040123392,Rihanna,RT @MizzPMF: I loved the video .... Simple and raunchy!!!! @rihanna,[],
385469634742616064,Rihanna,RT @i_AIM_Tyga: RIhanna twerking on that chair like it's childs play whooooaaaaa,[],
385469528320507905,Rihanna,RT @RudeGirlFenty: THE PIU VIDEO IS PERFECT,[],
385469345209802752,Rihanna,RT @YouDaOneRihanna: @rihanna u are everything!!! i swear EVERYTHING!,[],
385469263395688449,Rihanna,RT @Fabulousity201: This getting banned EVERYWHERE.,[],
385469198866350080,Rihanna,“@camkaipink: @rihanna yasssssssssssssssssssss @ this video” #PourItUpVideo,"[{u'indices': [61, 75], u'text': u'PourItUpVideo'}]",385468687974539264
385469132172705792,Rihanna,“@lunaxskye: Yaaaaasssssss my niggggaaaaaaa @rihanna”b #PourItUpVideo,"[{u'indices': [55, 69], u'text': u'PourItUpVideo'}]",385468686687305728
385469073704112128,Rihanna,RT @breezieChillin: rihanna made that ass clap #PourItUp Video,"[{u'indices': [47, 56], u'text': u'PourItUp'}]",
