id,posted_by,text,hashtags,in_reply_to_status_id
504305387835645952,Barack Obama,"""Upholding our trust with our veterans is not just a matter of policy—it's a moral obligation."" —President Obama at #ALConvention","[{u'indices': [116, 129], u'text': u'ALConvention'}]",
503662960792043522,Barack Obama,"Shout out to #LLWS U.S. champions, Chicago's own Jackie Robinson West All-Stars. You made your city and country proud.","[{u'indices': [13, 18], u'text': u'LLWS'}]",
502868626437709825,Barack Obama,RT @Interior: Monday is @NatlParkService 98th birthday &amp; all entrance fees will be waived. Retweet to spread the word! http://t.co/RhTcC6BB…,[],
501771707758432256,Barack Obama,"""Vermonters sent him to Washington to follow his conscience, and he did them proud."" —President Obama on Senator James Jeffords' passing",[],
499002971573981184,Barack Obama,"""Robin Williams was an airman, a doctor, a genie, a nanny ... and everything in between. But he was one of a kind."" —President Obama",[],
496407794656878592,Barack Obama,"RT @WendellPierce: Happy Birthday, Mr. President @BarackObama",[],
496406572587700224,Barack Obama,RT @jasoncollins34: Happy birthday President @BarackObama! Lmk if you ever need someone to set a screen &amp; free you up for a shot in your pi…,[],
496404915426574336,Barack Obama,"RT @FLOTUS: Happy Birthday to the man who always makes me proud. Thank you for your friendship, honesty and compassion. I will love you alw…",[],
496396835200974849,Barack Obama,President Obama: Michelle and I send our deepest condolences to the family of former White House Press Secretary James Brady on his passing.,[],
495313230525263872,Barack Obama,FACT: 9.9 million private sector jobs have been added over the past 53 months. #ActOnJobs,"[{u'indices': [79, 89], u'text': u'ActOnJobs'}]",
495284357313986561,Barack Obama,"""After all that we've had to overcome, our Congress should stop standing in the way of our country's success."" —President Obama",[],
495282260866646016,Barack Obama,"""The fact is we could be much further along ... if Congress would do the job that the people sent them here to do."" —President Obama",[],
495281351977742338,Barack Obama,"""That's the longest streak of private sector job creation in our history.""—President Obama on 53 straight months of jobs creation #ActOnJobs","[{u'indices': [130, 140], u'text': u'ActOnJobs'}]",
